ID,alphaStable,alphaVolatile,beta,omega,recovered1MulAlpha,recovered1MulBeta,recovered1MulLL,recovered1MulBIC,recovered2MulAlphaS,recovered2MulAlphaV,recovered2MulBeta,recovered2MulLL,recovered2MulBIC,recovered1AddAlpha,recovered1AddBeta,recovered1AddOmega,recovered1AddLL,recovered1AddBIC,recovered2AddAlphaS,recovered2AddAlphaV,recovered2AddBeta,recovered2AddOmega,recovered2AddLL,recovered2AddBIC
623,0.0247596625261212,0.450903859503982,0.0587670133539083,0.4251148822583368,0.4396185753458208,0.04986303764245588,-82.98612793589623,176.12260350226012,0.10970331554462882,0.5674468050248701,0.05729073972574845,-79.7516805819721,174.72888260964567,0.3437074767833925,0.03777763316064013,0.4170191933912876,-79.52487599395383,174.27527343360913,0.05079737730371713,0.43631374713172505,0.044955918222206445,0.3854448160938841,-74.3253234158785,168.9513420926923
624,0.0979052444163073,0.5101750359999797,0.1365632766615219,0.6421518896358954,0.16228354510699816,0.188644602306998,-44.75865327635003,99.66765418316771,0.042676303595101904,0.24510642457201176,0.2250755235999761,-39.35584438230205,93.93721021030558,0.23381030193202074,0.14660538162890058,0.6591179515274261,-37.066822164919714,89.3591657755409,0.04277113073810008,0.2622905538865856,0.16520350085439728,0.6156109533525067,-34.812655477154976,89.92600621524525
625,0.0014898260515719,0.039602216481612,0.1801892955511749,0.5107475573954188,0.0048821317383928396,0.12702372072635804,-58.054273539251696,126.25889470897104,0.001878407402437605,0.041494005539244094,0.13773551826150804,-55.11834414538079,125.46220973646305,0.08680817277750293,0.07491300053234005,0.8627965137098145,-56.96725573703771,129.1600329197769,0.0003249398358958853,0.015206445318097022,0.2531504361213538,0.29531794010756446,-51.06861156314713,122.43791838722956
626,0.166329593794125,0.0015420219401374,0.1358316782196214,0.4559749706715203,0.05623261206892547,0.10467153205832345,-63.678610070454255,137.50756777137616,0.11161667082943647,0.0019310091480485012,0.12134500998135377,-57.923592911015305,131.07270726773208,0.01765373545891287,0.1406192820845983,0.3467699026392732,-56.116132889985785,127.45778722567304,0.06104040640926028,8.778013827868042e-08,0.13538148902890013,0.43715013863179336,-47.56634001185829,115.43337528465187
627,0.130105456006763,0.0060012661606089,0.0638953792790227,0.3534511428650649,0.0969789905257904,0.046946622681206925,-90.95561848198906,192.06158459444578,0.11409637124111503,4.658074260657275e-15,0.04956314377754704,-89.64495242268737,194.5154262910762,0.0075709379331722676,0.18119932619625637,0.09018471628119937,-72.83383093290098,160.89318331150344,0.0065394387061523,2.0972183843799773e-09,0.3157318992540134,0.05419431271643995,-65.65886017938715,151.6184156197096
628,0.0909514785331194,0.3162837954697556,0.0325183590852614,0.6086878855899411,0.26923734009860534,0.04686803764509584,-88.65806131433195,187.46647025913154,0.5022861873582735,0.21201936047237877,0.048565387771686154,-87.41236028900224,190.05024202370595,0.2300878677224091,0.03632066164467294,0.5403532454865214,-88.39625325076778,192.01802794723704,0.45062716908867423,0.1965646478645898,0.036786300817682686,0.5457165052840367,-87.42766443524872,195.15602413143273
629,0.0357053080935333,0.0012323880314232,0.1339629795529579,0.4251846078593686,0.04635177412173065,0.12697713144873385,-57.0540580099005,124.25846365026865,0.07994614822950029,4.871663080992877e-16,0.14928940380807226,-51.706270526079535,118.63806249786055,0.00573773397983451,0.2671865752748076,0.22115852248980059,-52.80406099065798,120.83364342701744,0.020209598820752364,2.2639877775799237e-09,0.17974383723714224,0.38509273121876947,-46.27871222231775,112.8581197055708
630,0.08633648088236,0.2009495912131165,0.0596661565692733,0.4467132043043365,0.21159883215172234,0.07895518951357525,-71.45417067276303,153.0586889759937,0.1683941956646353,0.23037789272942183,0.07964058111222541,-71.25668620414241,157.7388938539863,0.1545144773409367,0.06879811629472861,0.42306491326444884,-61.75637730017421,138.7382760460499,0.08982660597128755,0.16771789531009695,0.07050513894411038,0.4161475096258493,-61.14584251664235,142.59238029422
631,0.0366968720509362,0.1846843299181456,0.0239484974953737,0.5700255672355581,0.29092204525412846,0.03297032840281242,-95.6226991655605,201.39574596158866,0.11441393563033106,0.5413794974807228,0.03358529373583582,-93.85869266021527,202.942906766132,0.2894714186847688,0.027105360000079258,0.6158721098210926,-95.34968780572954,205.92489705716056,0.12570822986669092,0.5068232612587403,0.02742102447905345,0.6039177086273567,-93.92932050297905,208.1593362668934
632,0.0448467306982523,0.4167766656289297,0.2043397186658246,0.372285583310894,0.5080977328432611,0.1611830451171808,-45.15355285522124,100.45745334091013,0.17818596134130824,0.6358086880180505,0.20231208686931149,-38.39878090930587,92.02308326431321,0.2936340917731185,0.13512088685642937,0.39793815210365485,-25.978443129453545,67.18240770460856,0.07370109077838387,0.4218874622043613,0.3075816074993003,0.4271562936991087,-10.411119289044553,41.12293383902441
633,0.0459143489826804,8.748811799473363e-16,0.113132335133776,0.546028111052393,0.028880813672223896,0.15484119320344442,-49.25576177193402,108.66187117433569,0.049746170068115825,0.005373504628892246,0.17140218371005803,-46.812591536884675,108.85070451947082,0.011827005524026058,0.1658131948302905,0.45240836747268776,-47.56033773884468,110.34619692339083,0.04468821383063863,1.337503623470618e-07,0.13647806930401513,0.5960060143048247,-44.64872582951185,109.59814691995899
634,0.130950634524683,0.0603582658389011,0.1314943752591206,0.7779353995256465,0.013988462939180879,0.18069626136818828,-44.38057239330697,98.91149241708159,0.013757200079025598,0.01883949504064701,0.18059151458051484,-44.36506855391053,103.95565855352254,0.09687449387067322,0.1295864960739906,0.7695746261239863,-39.187940998644166,93.6014034429898,0.1402974779412738,0.07171819157879676,0.1309162414533956,0.766443899118787,-38.84017847011643,97.98105220116815
635,0.1404084524150886,0.1892266681837535,0.1317882808745578,0.6503811390224662,0.21520928106940776,0.1297042736958769,-56.2565517362286,122.66345110292485,0.020135899804460435,0.2682068940595358,0.14747377964751324,-51.90200402699354,119.02952949968855,0.25690014606827,0.09816171978689604,0.6836771346573518,-52.13508985773302,119.49570116116752,0.024193363442052623,0.27110860219663097,0.1103288774220776,0.6184216738680481,-49.92452991858598,120.14975509810728
636,0.1420287227931774,0.0664570191898434,0.05839527802077,0.605970647398735,0.0444817521945129,0.08310688570167274,-73.02728403104787,156.2049156925634,0.1580549696862899,0.02909810268563382,0.0853531216636891,-71.09158828972932,157.4086980251601,0.08246761354019146,0.058543972006370036,0.6927325991778589,-72.9853739753067,161.19626939631488,0.2731047034012556,0.04426924227653524,0.06214325616026478,0.6809039314922621,-70.85239181751736,162.00547889597001
637,0.0665111543899921,0.0001953285010109,0.2661043467890852,0.5592590706860177,0.04590249754510209,0.22689447062229004,-37.41497705474154,84.98030173995073,0.0727422909725627,0.01306554073805759,0.27372737938955083,-33.460381445812075,82.14628433732562,0.002526469967807133,0.9999943515801756,0.12682597250548047,-27.751500686465732,70.72852281863294,0.0030476279074515443,0.0010537345811389308,0.9999943514828563,0.13915714933142742,-25.701444102358526,71.70358346565236
638,0.0983961553707194,0.4020566051740682,0.0904954791885236,0.4486943499028512,0.34823074879508525,0.10667200058757063,-57.3317003036079,124.81374823768346,0.13357048286204878,0.4527170960284602,0.1267553577152784,-53.1677441115745,121.56100966885047,0.25146694592025737,0.08806187333130584,0.4694668966825209,-48.90971643995768,113.04495432561683,0.10646157449775503,0.356134780435226,0.09747119319580076,0.46961739605932495,-44.72236382686818,109.74542291467168
639,0.0716253674761585,0.1082903468160445,0.1900260081477918,0.5449823547627586,0.1402969506934964,0.2330239744657706,-39.71364553581796,89.57763870210357,0.11739742917122754,0.15475605974265283,0.23465810104572066,-39.4679418904096,94.16140522652067,0.15122276518832395,0.17146948696725434,0.6049858220290101,-34.241421353244064,83.7083641521896,0.14952252838520272,0.15293718790494537,0.17120058209907263,0.605257940281673,-34.24016611113328,88.78102748320185
640,0.0722648185765891,0.9999999993049072,0.0720345507135179,0.52903108302875,0.6786354624753219,0.06967642106950267,-68.77927910991447,147.7089058502966,0.22757777068662655,0.9999999999999998,0.10009563446488484,-55.00861648849835,125.24275442269817,0.5752640525730663,0.051823504941818456,0.5246954737354143,-65.50816921730737,146.2418598803162,0.19848539211334262,0.9999995175703764,0.06607280968598978,0.5371811430967169,-51.108127678533705,122.51695061800271
641,0.1441981453413686,0.0059391510416751,0.9999999999833836,0.575899969329758,0.05496500306264068,0.2524166191979889,-34.16888444345612,78.4881165173799,0.18533873110308433,0.003946432770515745,0.9043895296137981,-14.538053943834768,44.30162933337102,0.017829578048205605,0.3289586124717384,0.4055797099645887,-25.079090961510538,65.38370336872255,0.18065671205059156,0.002541969341285013,0.9999999428948955,0.5932743261450031,-10.376078846805884,41.05285295454708
642,0.1057625472919457,0.1673237784484942,0.1029486172192495,0.8935691936470599,0.00078661989564062,0.19142112735218983,-42.26849619815977,94.68734002678718,0.0004301235249775948,0.011954571128686935,0.19120671639852174,-42.0607809830257,99.34708341175288,0.12792202128524227,0.10365847633281992,0.9361177053363676,-41.61396335291172,98.45344815152491,0.007011472086070079,0.09456226037948257,0.1172616952924975,0.8417258762495083,-40.859095316833546,102.01888589460239
643,0.0380503997975104,0.0368998143508248,0.1038735563759227,0.4747049357766635,0.09618210009365784,0.09343566099652906,-68.71096729885642,147.57228222818048,0.10841537764520705,0.08304641873070139,0.09375316988574715,-68.63008940671651,152.4857002591345,0.023973984299285926,0.10632403761460897,0.38162566490429517,-64.16123058183224,143.54798260936596,0.0478195403637426,0.023316722965592705,0.09244764513923143,0.4443121369695732,-63.74556746357486,147.79183018808502
644,0.3242381042083139,0.7138326608592556,0.0497214507498789,0.2519150116198238,0.8853468835850465,0.048172118902985436,-78.64642634735581,167.44320032517928,0.2430175118368679,0.9999999999999962,0.07365461797078068,-68.54992944258456,152.3253803308706,0.49486702001080785,0.03495001874521087,0.022629499842920037,-56.10409027765199,127.43370200100546,0.19333088370754584,0.76572259421147,0.043691916130242,0.19158671471809383,-48.19271736208941,116.68612998511412
645,0.0885337138230919,0.0567700689721462,0.1131853929095154,0.4735682061737753,0.0927791525095497,0.1204283274719637,-58.42458988242025,126.99952739530815,0.2644901020327692,0.06253502409549164,0.1303561376334447,-54.78133567094662,124.78819278759471,0.04959319728953089,0.12252050823400425,0.4544682253476625,-49.779747152670026,114.78501575104153,0.1862598995066909,0.043903585112150485,0.11902105231967498,0.48263672153999987,-47.194692994247674,114.69008124943065
646,0.3099722598285727,2.998588752149647e-15,0.134356845554066,0.5880237436883161,0.08210599141706662,0.14810640011231382,-51.26429712227552,112.6789418750187,0.20763918137783738,0.04103628131449892,0.17113152128528197,-47.26570826485484,109.75693797541115,0.06856793933102075,0.11794650777001191,0.5651869219390544,-48.85213459856186,112.9297906428252,0.2686770747483275,0.03812273190775404,0.13544671718255474,0.5888719489724467,-44.35337581378974,109.00744688851478
647,0.087295528913138,0.3239019348931101,0.0398277201184146,0.3876599642687234,0.29665899398926726,0.0427790211335075,-89.74403933208683,189.6384262946413,0.2619349294560195,0.31664164549534274,0.04285862606261662,-89.70105897363463,194.62763939297074,0.20642158337892014,0.03803573094454563,0.22166841818993482,-73.90130864415201,163.0281387340055,0.13099474315044748,0.23305225914056693,0.03820464567504567,0.22002406507811748,-73.51303731194585,167.326769884827
648,0.1039137307925614,0.0738372072686751,0.0872500726635479,0.4223676919844816,0.1460615618101036,0.08017701112977778,-71.43815382556642,153.02665528160048,0.16244859100729978,0.13749912694961713,0.08058063645175696,-71.3977524235612,158.02102629282388,0.07176228590838146,0.07905314169259134,0.3939916755373748,-61.83798345276546,138.9014883512324,0.081898484819828,0.06846195095021315,0.07881147684941892,0.3971363923388424,-61.781888779131755,143.86447281919882
649,0.1420633338784624,0.2637065970025096,0.0331331609556738,0.5149767282055023,0.3484370395810463,0.03907013559915591,-90.69330405247707,191.5369557354218,0.251715828303592,0.47438909739077206,0.038556891577240314,-90.16691690033868,195.55935524637883,0.33810919950716767,0.0328718089141988,0.5240811436261915,-88.31420183117834,191.85392510805815,0.23739841696884145,0.49653433354036475,0.03197448932246948,0.5211992735210457,-87.46850192888382,195.23769911870295
