ID,alphaStable,alphaVolatile,beta,recovered1MulAlpha,recovered1MulBeta,recovered1MulLL,recovered1MulBIC,recovered2MulAlphaS,recovered2MulAlphaV,recovered2MulBeta,recovered2MulLL,recovered2MulBIC,recovered1AddAlpha,recovered1AddBeta,recovered1AddOmega,recovered1AddLL,recovered1AddBIC,recovered2AddAlphaS,recovered2AddAlphaV,recovered2AddBeta,recovered2AddOmega,recovered2AddLL,recovered2AddBIC
6342,0.9999999902000636,0.8108801324235095,0.0182085607103542,0.9999999999999829,0.014514776743244926,-103.57187882765089,217.29410528576943,0.9999999999999949,0.9999999999999829,0.014514776743244926,-103.57187882765086,222.3692791010032,0.9999924811014284,0.008419399145257873,0.3484322406594494,-103.52040911168856,222.2663396690786,0.9999999999974412,0.6967976061717339,0.009210146213538358,0.333635955950082,-103.32145826653507,226.94361179400545
6343,0.1602465979152589,0.3194584521485343,0.0759114878764752,0.2651076972129471,0.06721099503473049,-77.45224265087566,165.05483293221897,0.04550359831450952,0.27894323770108576,0.0717037100293904,-76.56548305670549,168.35648755911245,0.2972819779165624,0.050623646170992895,0.6117277286264691,-77.641360222733,170.50824189116747,0.3879158962647543,0.29388938427464983,0.05012754874552478,0.6168027774187834,-77.59741927616273,175.49553381326075
6344,0.1211317831281464,0.8216348624864248,0.1011410257305529,0.5497025308894045,0.062329275351858004,-75.42427120925166,160.99889004897096,0.16859334825444697,0.8921914606891137,0.07924949773237917,-68.45071024392968,152.12694193356083,0.5771542142833205,0.04615653617057385,0.5920650338943124,-75.51947165762122,166.26446476094392,0.19919593116056486,0.9787602868810522,0.056839536478808496,0.6209687001078491,-68.1517132205233,156.6041217019819
6345,0.1961444567062875,0.9930825175678752,0.0193072080000122,0.9999999999999987,0.017049937380388548,-101.35218405782642,212.8547157461205,0.9999999999999998,0.9999999999999987,0.017049937380388548,-101.3521840578264,217.9298895613543,0.9548511008217644,0.010944849248211866,0.34652018904755577,-100.23742976123418,215.70038096816984,0.3358724201703504,0.9524394579857858,0.012754879816494534,0.31138319540558834,-99.68002008678039,219.66073543449608
6346,0.0648969727053113,0.0736955693276978,0.0452519874302426,0.05829649537635246,0.048565040923502736,-90.60385387275451,191.35805537597668,0.08544887127842568,0.024150098413685782,0.04963776632676171,-90.12427853451675,195.47407851473497,0.022661510876182525,0.044623985324051055,0.4550257264497647,-93.03560803568604,201.29673751707355,0.04531628971839009,0.008017288825120825,0.04069212528504694,0.5085867665013954,-92.51466762171626,205.3300305043678
6347,0.29049056153467,0.0529388612676663,0.1013642720017486,0.06958992391365322,0.10564566033688216,-63.45887391553591,137.06809546153949,0.3352178980663461,0.03596780976908696,0.11504972387207055,-58.62009759474883,132.46571663519913,0.04279874303654982,0.08820765911576559,0.5094643348956197,-64.21486604405366,143.6552535338088,0.3720832247759122,0.029126279144120144,0.09355173378861473,0.5438326975599215,-56.80204044687897,133.90477615469325
6348,0.1467906501870744,0.4840580066437198,0.1032875618823243,0.24641533935686474,0.11049247965249347,-58.7713098056179,127.69296724170346,0.20912536535365683,0.2815327456569737,0.11048719032154151,-58.531668554194596,132.28885855409067,0.2371380469542542,0.07435295288916025,0.5826407643734868,-59.477826372660886,134.18117419102325,0.20510844249124394,0.25248525314327236,0.07422899676268363,0.5817591980202584,-59.40444007778612,139.10957541650754
6349,0.118043350970629,0.1373650768961192,0.0629953637978011,0.11034801264474334,0.07844247589218212,-73.26938332038739,156.68911427124243,0.28118510415996595,0.048946710441429724,0.08526217488515958,-69.8848679241832,154.99525729406787,0.10929672244144299,0.05972769795899228,0.6117286262126871,-73.80594869171577,162.83741882913301,0.24373181728546398,0.058009937701744736,0.06296384486652348,0.6015478271120831,-72.09351277638135,164.487720813698
6350,0.1782213127428627,0.6673280135757537,0.1222781560522202,0.5163398135663891,0.08508641053782533,-64.54965274887809,139.24965312822383,0.13750557170286568,0.8730182039492004,0.10792949211647632,-54.236436390361675,123.69839422642482,0.44359056282387804,0.05888581644304033,0.5405624468896286,-65.2278854643572,145.68129237441588,0.16256357663464596,0.8286473611646619,0.0628449200548361,0.5615825299373808,-58.28550910179922,136.87171346453374
6351,0.1488281315562366,0.0029910771570022,0.048258632165661,0.340780892925927,0.02606166115099823,-100.53953797427363,211.2294235790149,0.7295496893151214,4.885816810050507e-15,0.03106733857261909,-98.75644062482334,212.73840269534816,0.3800861873777803,0.021724311154116136,0.6428659624149026,-100.30336658433566,215.8322546143728,0.9048611570195444,0.2562257333983395,0.021676858119724796,0.6624401153225352,-99.29874426450047,218.89818378993624
