ID,alpha,beta,omega,recovered1MulAlpha,recovered1MulBeta,recovered1MulLL,recovered1MulBIC,recovered2MulAlphaS,recovered2MulAlphaV,recovered2MulBeta,recovered2MulLL,recovered2MulBIC,recovered1AddAlpha,recovered1AddBeta,recovered1AddOmega,recovered1AddLL,recovered1AddBIC,recovered2AddAlphaS,recovered2AddAlphaV,recovered2AddBeta,recovered2AddOmega,recovered2AddLL,recovered2AddBIC
5630,0.3196137779736936,0.1518780280714139,0.4118108717592713,0.4143623106400572,0.13414527837434845,-50.716222906750204,111.58279344396806,0.514092612346744,0.4012354111785319,0.13240870850119243,-50.535864856678856,116.29725115905919,0.31892417532601847,0.12142742673303471,0.40781078281040534,-31.379553686854166,77.9846288194098,0.3342299161124201,0.3117816696839599,0.1217358653904492,0.4064060766207979,-31.34753509662508,82.99576545418546
5631,0.3341499076391893,0.1188778319122819,0.6955452177416618,0.21092444902141028,0.2138347933790351,-40.601612795831365,91.35357322213038,0.26395389185292206,0.185764655972512,0.21901294120340106,-40.23130662095144,95.68813468760436,0.3212770387876131,0.16264963156079068,0.6762778483073932,-30.913524658169912,77.0525707620413,0.3637163210130905,0.259344236299434,0.1698942537421471,0.6704488605651913,-30.402145436982355,81.10498613490002
5632,0.4093985352293114,0.1177192212894765,0.4443570611453267,0.47402430544796337,0.12192330629477806,-55.42407264575576,120.99849292197916,0.4307822422086275,0.49284736514057326,0.12300346250281428,-55.31043452335621,125.84639049241389,0.3693159281915279,0.09613673133851743,0.45627687749154516,-42.42648694924242,100.07849534418631,0.32723219566593514,0.39277859022669404,0.09747688861757844,0.4598975330156385,-42.20581601124079,104.7123272834169
5633,0.1327635233095755,0.0700814230048456,0.5387482153897146,0.15801494504308033,0.10418586366413508,-63.08777376741321,136.32589516529407,0.1918520092766285,0.14069748472995447,0.10413195400272755,-62.79011711994762,140.80575568559672,0.13582512682736864,0.08284566620900993,0.5276440687255874,-59.477881537105816,134.1812845199131,0.17641331394841156,0.11035637604134932,0.08444084528467685,0.5134600933066594,-58.8531121123605,138.0069194856563
5634,0.0129951633734893,0.194514195495411,0.5738220868394821,0.02862878443106527,0.214057482229037,-39.11114615895123,88.37263994837011,0.035209914013133725,0.011176561304588653,0.22639955529046224,-38.0267925435909,91.27910653288328,0.0012124712196052347,0.9999885366542025,0.10273956561268299,-37.24224641601095,89.71001427772337,0.0012628909331064786,0.0007815582694796271,0.9999885365836777,0.10375997606079151,-37.01910576852376,94.33890679798282
5635,0.0450742254335654,0.1335432295604818,0.4287894597884614,0.06908504822514726,0.12594590838872852,-57.915405721181976,125.9811590728316,0.08217970516583203,0.061127181533648926,0.12659814746165823,-57.74085827750003,130.70723800070155,0.02261522281092442,0.19387493484888751,0.3549489409873355,-42.92617011227397,101.07786167024942,0.01406554357279267,0.022042526295544297,0.23474740093954025,0.30255814813748266,-42.194083903072276,104.68886306707986
5636,0.2825492840809811,0.1706998898509003,0.6126827497191691,0.17020355705235518,0.6345834210286672,-19.99339463093633,50.13713689234031,0.15169455311358693,0.1829568506870269,0.6575743096819775,-19.222850861102152,53.67122316790579,0.21017592709989022,0.3947343958432091,0.6297159904971608,-16.64563382288062,48.51678909146272,0.20586483465772085,0.2168971925967816,0.3987025003506954,0.6303140426758139,-16.609909330734123,53.52051392240355
5637,0.4428718884173826,0.0804546829043699,0.6617780076886929,0.31845402175515586,0.12080440399422071,-54.79446465796629,119.73927694640022,0.16556204298320007,0.34431125568160875,0.13043268302697456,-54.44766771824074,124.12085688218295,0.4838506371675492,0.10255838540372247,0.6950257570590024,-45.896622086072064,107.0187656178456,0.5465370773484433,0.4610531085007881,0.10165603071296808,0.6977550089962381,-45.7875977799343,111.8758908208039
5638,0.2917097581008189,0.0255875130388259,0.1027903819252115,0.7683002361630761,0.05196143699373833,-80.09208846978336,170.33452457003438,0.757804823002605,0.7903660574952738,0.05175431183918919,-80.08261754042377,175.390756526549,0.48707939539866135,0.03550922895339424,0.2772043456961088,-70.5906238525218,156.40676915074508,0.49763290561603785,0.4608871210958189,0.035893391338962854,0.27760495996505274,-70.57414614077254,161.44898754248038
5639,0.6601415061490998,0.119496829620869,0.4264796172211907,0.8005304713003162,0.2982600403938955,-23.620811848320407,57.391971327108465,0.8583596431057753,0.7620534214331761,0.2998745414887676,-22.586935861292577,60.399393168286636,0.6613936172599634,0.15160691177138735,0.49546257432913904,-20.7742318429046,56.773985131510685,0.7554747707898698,0.6159408734026568,0.1525603181099044,0.4962565467983878,-19.569252165753117,59.43919959244154
5640,0.072846868705429,0.1878372164854126,0.5429616234716651,0.13198298197714883,0.18128738086373125,-45.709751620779414,101.56985087202648,0.1111416117112107,0.14261010957176506,0.18538630150690122,-45.46814626444073,106.16181397458294,0.09379560438762646,0.17576399294013065,0.5253510263697357,-35.34780469337626,85.921130832454,0.0896320270227868,0.09533825503774114,0.17627989865640875,0.5251409819572701,-35.33083863974828,90.96237254043186
5641,0.0518034796075443,0.0830603217413666,0.4813126385123091,0.08143858093124705,0.10385482178871572,-63.695101617999754,137.54055086646716,0.08196339367731661,0.08121501232410516,0.10383651973940904,-63.69500656442804,142.61553457455756,0.05407680354677028,0.09658277468399845,0.5017527673914984,-58.11526863393105,131.45605871356358,0.030889875223577785,0.05152755257794325,0.10612939564437979,0.46158307784929403,-57.82313621728157,135.94696769549844
5642,0.0253669748262154,0.0369603948077953,0.5379423872564596,0.024651831556938966,0.043011701084672234,-95.0729767129078,200.29630105628326,0.024408486595733567,0.025579498378235546,0.04301201521101773,-95.07247410034938,205.37046964640024,0.9999912761937914,0.019714757363585238,0.9816301340088252,-98.50900966021783,212.24354076613713,0.9999912761937914,0.9999912761947262,0.019714809139665637,0.9816301272453999,-98.50900966015597,217.31871458124724
5643,0.0694587413379243,0.0622840162284233,0.365798860011223,0.08741610249867479,0.04201321577824317,-93.21054911171815,196.57144585390395,0.1169835874410174,0.06506182350161385,0.04279145939324887,-92.97586955335252,201.17726055240652,0.042201288480987253,0.05248526694566164,0.27450576415465244,-83.24903078752227,181.72358302074602,0.04439077822934277,0.04089290414209628,0.05217333576465303,0.27724385797697576,-83.24092781277557,186.78255088648643
5644,0.0624303279086578,0.0677637863744919,0.18473542209334,0.13258161124394846,0.0670276260072453,-80.1608475789429,170.47204278835346,0.15799487711597765,0.11975198151622989,0.0673288751878107,-80.05845878594623,175.34243901759393,0.04478565870506774,0.09119285195593752,0.2699957021167153,-60.91074243281689,137.04700631133525,0.05310363270053461,0.043907486472422985,0.08900232882719503,0.2769287772097159,-60.84227650649075,141.9852482739168
5645,0.0735736585263959,0.1340295062772864,0.4390931702443728,0.13390548735643365,0.14740031641137194,-51.00835507870126,112.16705778787016,0.18439714319308498,0.11620957011321899,0.14937322374005013,-50.325763516980345,115.87704847966216,0.07381396524383213,0.1429743868672465,0.43756707260844235,-39.45680335638663,94.13912815847473,0.07261898283097135,0.07386301208101798,0.14316710924944212,0.4368550231534369,-39.456171082079976,99.21303742509525
5646,0.0354863399215985,0.0598763998788379,4.549302866623866e-13,0.13637076559239233,0.030910142584651447,-98.63204810576786,207.41444384200338,0.19237326968276425,0.12312721750120449,0.030928763293234674,-98.5212140536745,212.26794955305047,0.042544381289716965,0.048421851786262314,6.203442581740019e-07,-76.34355545545021,167.9126323566019,0.01795224438027028,0.035398386356476734,0.07025438569981193,6.203403599845168e-07,-75.89045138897995,172.0815980388952
5647,0.0313343381549603,0.1518567355084704,0.4780256842399759,0.044529449736469884,0.17169584918748743,-47.96079812622,106.07194388290765,0.05678678128625425,0.02187935511945853,0.17372907525857018,-47.16496090870591,109.55544326311329,0.013411720125392683,0.22501777211441826,0.3912836845573837,-40.705432854638175,96.63638715497783,0.014466385587254217,0.009685990856636973,0.2212531516612458,0.3973827724824563,-40.507175538578394,101.31504633809209
