ID,alpha,beta,recovered1MulAlpha,recovered1MulBeta,recovered1MulLL,recovered1MulBIC,recovered2MulAlphaS,recovered2MulAlphaV,recovered2MulBeta,recovered2MulLL,recovered2MulBIC,recovered1AddAlpha,recovered1AddBeta,recovered1AddOmega,recovered1AddLL,recovered1AddBIC,recovered2AddAlphaS,recovered2AddAlphaV,recovered2AddBeta,recovered2AddOmega,recovered2AddLL,recovered2AddBIC
7133,0.2684553929545087,0.083288987041596,0.2669057641765322,0.11165902727928803,-58.13470834985965,126.41976433018695,0.27889046089035974,0.252704425316971,0.1114343245844343,-58.09502387195262,131.4155691896067,0.26243559427342356,0.066927565826106,0.609583881450467,-64.65745222109618,144.54042588789383,0.2709230233936824,0.2523800685782675,0.06684484149009298,0.6081761117491827,-64.64417019861601,149.58903565816732
7134,0.1973119671319773,0.0603705908666317,0.1618319196971511,0.06890175620821018,-77.30269222475327,164.7557320799742,0.1860550364787567,0.1516822834422368,0.06902813091370885,-77.25443148364673,169.73438441299493,0.13810106867019165,0.04805006168592303,0.599151837410706,-81.25132608289965,177.72817361150078,0.17576776155105117,0.12709106474930756,0.04811070398356635,0.600645406788731,-81.1646621341026,182.6300195291405
7135,0.2227738540293371,0.0597335288701409,0.15120792248456,0.0632913901026744,-80.39828101715858,170.9469096647848,0.02545044437599461,0.248785674302165,0.07185497321416978,-77.344571082481,169.91466361066347,0.3962936745683705,0.045697556598905884,0.7379560986119654,-79.71471498194595,174.65495140959337,0.5248198583413478,0.3673795438576837,0.04515711589273206,0.7425843802009123,-79.59377860787308,179.48825247668145
7136,0.4333313004528958,0.0976145987414281,0.5256281099164265,0.10491102768896696,-53.05772396563445,116.26579556173655,0.6275542349394971,0.46222397474151466,0.10841060839741519,-52.130366031826256,119.48625350935399,0.5239059586759691,0.06306269164676968,0.5950291709446781,-59.29432777929006,133.8141770042816,0.5969805312896163,0.46956094820372124,0.06371249278859774,0.59726473192808,-58.903120586192216,138.10693643331973
7137,0.0298049004220039,0.0988668782033966,0.03973747623391675,0.0964560695532201,-68.38097739794,146.91230242634765,0.03610839946048272,0.04303721735280752,0.09666414437607262,-68.36587844372997,151.9572783331614,0.06439854546783212,0.06349757361893865,0.7092723032473717,-70.46445950680925,156.15444045931997,0.24831155780649494,0.04779832966353079,0.062652466566196,0.7255926064284302,-69.63236218847938,159.56541963789405
7138,0.3881007611658563,0.0749709898878903,0.36921374691385866,0.0936479182367446,-65.00843408308374,140.16721579663513,0.28719770867708944,0.4024906039954109,0.09361555169253617,-64.78228593473958,144.79009331518063,0.4123485569587876,0.06628450647340092,0.5976631010045924,-65.50090213576371,146.2273257172289,0.22564551689548382,0.4452392664796287,0.06592028763420282,0.5841706795725815,-65.06575685459684,150.43220897012898
7139,0.0887628183480826,0.0452519874302426,0.06210040938598426,0.03966616117519136,-95.27807775327473,200.7065031370171,0.04706800756626968,0.10476630993734493,0.04020581168675712,-94.9194147395123,205.06435092472609,0.017115046716560018,0.05094148181409568,0.32606102059894754,-93.73466459391099,202.69485063352346,0.001878503705791289,0.006175130487635275,0.2060786277008266,0.08386195887146021,-92.3558585489782,205.0124123588917
7140,0.3980887592918838,0.1014100682819306,0.46083764967088015,0.08086342077331685,-70.10302542348911,150.35639847744588,0.4251335874984471,0.47954108727631645,0.08112880114291177,-70.036805153406,155.29913175251346,0.4154029121885385,0.0542125267057828,0.5327961768721268,-71.12785525429535,157.48123195429218,0.34783311618707263,0.4488170133018563,0.0546112284600269,0.5308764096650019,-70.89404889129307,162.08879304352143
7141,0.163942986132198,0.2296319931522817,0.1821143100933567,0.2751443395973238,-31.87678505703908,73.90391774454581,0.2055770452005477,0.16312228914320628,0.272231203434614,-31.673814180180962,78.5731498060634,0.12906251179468534,0.16282949653368628,0.559989179256159,-32.720417196499994,80.66635583870146,0.21715651938931738,0.09496675149938874,0.17864621936813904,0.547171700361807,-30.51841134310561,81.33751794714652
7142,0.8457451471521662,0.015674644393215,0.6549285305143789,0.014717260898506553,-105.27818998192755,220.70672759432276,0.9999999999999991,0.5088132063106623,0.014489936654398303,-104.6137685142881,224.45305847427767,0.635377498492251,0.012230577538872078,0.5544675253129534,-104.84633700813728,224.91819546197604,0.9999915263680572,0.5053053621536499,0.01194138541187693,0.5533832634695685,-104.1844651319874,228.6696255249101
7143,0.0902091910679721,0.10508676502142,0.06304193113465392,0.10335376259575454,-64.14530356415,138.44095475876765,0.08373637085145001,0.05066241706938552,0.10431267073332587,-63.98169016000666,143.1889017657148,0.0725327376885168,0.06887616233672163,0.648433338499689,-68.23544757810865,151.69641660191877,0.16322921303463228,0.05657630403591901,0.06864350968274052,0.6629247369807081,-67.69542945033476,155.6915541616048
7144,0.8370600594733825,0.065894411990177,0.9375148490985765,0.06738984346186472,-66.76422860402258,143.6788048385128,0.8067555259428206,0.9999999999999951,0.07056631061166606,-65.77849365182144,146.78250874934434,0.9844447538421347,0.04113379817585568,0.6060054882412103,-73.03101167507779,161.28754479585706,0.7929587151510241,0.9999999857172857,0.043237870919418595,0.5938744450179315,-72.2331033060036,164.7669018729425
7145,0.2253831876450928,0.0571363455226048,0.2446948266858042,0.07250476718458791,-74.65755272110064,159.46545307266894,0.3147752675059738,0.18886085439775577,0.07324517448089121,-74.4710566903525,164.16763482640647,0.3724930158593932,0.05470339061905543,0.6271676003771016,-74.06413837171516,163.3537981891318,0.3912071112581049,0.3638091427705934,0.054719475411983846,0.6278447859751602,-74.05735744116345,168.4154101432622
7146,0.3721309787016226,0.0916220991035213,0.351038948769718,0.10281209559371081,-60.67719177611215,131.50473118269196,0.27024598668927674,0.41014009048632305,0.10516936186267715,-60.11637933682826,135.458280119358,0.3827926378434235,0.06479751470165457,0.6526986421862424,-65.5757099342909,146.37694131428327,0.29673153422663184,0.4545729205074879,0.0655310102039928,0.655371476776373,-65.1683192371448,150.6373337352249
7147,0.3838751799402183,0.0598471321726746,0.40092040179774147,0.06144943902129102,-78.49641263996995,167.14317291040754,0.4096128702269805,0.37962165421227734,0.061624098981953236,-78.48772210179109,172.20096564928366,0.43864310359960157,0.041197827729114976,0.6127328242390628,-82.74929936891004,180.72412018352156,0.43629736731907115,0.44368058064855387,0.04117430040126298,0.6129680986636113,-82.74886774566096,185.79843075225722
7148,0.13980132939478,0.0996278843274472,0.12793540334756268,0.08942428432653007,-66.98670654949757,144.1237607294628,0.1352602598930021,0.12436203118279889,0.08938512938956374,-66.97880076062165,149.18312296694478,0.13373331096148103,0.06427178980666665,0.6011293585886602,-68.8308790396444,152.88727952499028,0.10663097551922783,0.14417705326539962,0.06463617737228779,0.5985540530143683,-68.74711801366769,157.79493128827067
7149,0.1731553639129876,0.0762286466995078,0.14563433724677394,0.07468434373079809,-75.92192728590868,161.994202202285,0.11928710890595305,0.17313940750425852,0.07475161232252,-75.79154819405468,166.80861783381084,0.17623439821935144,0.05425301416753654,0.6486438778466015,-76.80422645298879,168.83397435167905,0.18391425182797277,0.11273743007268376,0.05565054469477121,0.6329112055714868,-76.74004406269623,173.78078338632776
7150,0.2196846792472276,0.1194058523873155,0.2173854129401938,0.12580510937797873,-54.21435557205192,118.5790587745715,0.21972438969195546,0.21656740698186003,0.12581153879911627,-54.2138323961793,123.65318623806007,0.16146718522449055,0.07859462534079381,0.5153117478566882,-57.62156711513343,130.46865567596834,0.11709037246795294,0.16739512418999128,0.07939082242409953,0.510951866657891,-57.48736501035199,135.2754252816393
7151,0.2428955802136987,0.0812975362478639,0.24992689787006125,0.10689030459780405,-59.8043638055545,129.75907524157665,0.2047829911163216,0.30314860737648736,0.10752580370466641,-59.58121900810718,134.38795946191584,0.3058224003115863,0.07395320439597308,0.575679799154364,-60.08272453357791,135.3909705128573,0.24879337088770054,0.3821361388411922,0.07446818578190499,0.581969372232932,-59.79297297168041,139.88664120429613
7152,0.1171769371445315,0.0259027995319603,0.12011346797686903,0.028274831752007956,-100.80411698772818,211.758581605924,0.16368495013206658,0.0920402356086415,0.028609026280789755,-100.63119005424649,216.48790155419445,0.10430082843376577,0.024899956684312174,0.46454134166503397,-99.59507047889997,214.41566240350141,0.1455994939893186,0.08146960607619998,0.025112933599935442,0.45583945345913346,-99.3840612040797,219.0688176690947
7153,0.2335782504183739,0.1639035573955146,0.2883878195204949,0.15599409363636013,-49.40658722554818,108.96352208156401,0.2984239150037941,0.2854620617652083,0.155640844137152,-49.400454881839,114.02643120937948,0.3209336311725967,0.07984787992742091,0.6318446850895794,-58.86240173326606,132.9503249122336,0.32010667146051913,0.32134539141921276,0.0798498232954194,0.6318325671283325,-58.86236889638931,138.02543305371393
7154,0.0723548350378995,0.0670813785717195,0.08847410678793749,0.06306377836788817,-81.04771306645476,172.24577376337717,0.0774471719288757,0.09490865250852565,0.06312664694202451,-81.02406104333892,177.2736435323793,0.100611643752194,0.04442676677105233,0.6791594041597498,-83.31429636355719,181.85411417281585,0.08450685110789574,0.12249153496285313,0.04418451070380007,0.6833288751730693,-83.25897792738863,186.81865111571256
7155,0.3505935859329265,0.1657303747765488,0.32102188853675157,0.13924653592146227,-48.71784813933712,107.58604390914189,0.2253860671265566,0.4112932716927225,0.1524565345407909,-46.893365179597524,109.01225180489652,0.29159772560770114,0.08567486941951283,0.532886981559761,-51.81178551297237,118.84909247164622,0.20806444408807087,0.38559191869644033,0.08901874503302365,0.5354737403207779,-50.29906749454173,120.89883025001876
7156,0.0750303020355075,0.0198981322601074,0.16829847045045593,0.016192628277369885,-105.89515844923878,221.9406645289452,2.343561296415905e-15,0.1672545627544717,0.024352517620666207,-103.67316679793572,222.57185504157292,0.21468352833022147,0.0139283581136453,0.7657586344018795,-105.15597483671601,225.5374711191335,0.0015168119167080353,0.10997147055285407,0.02480502127215541,0.44658973581040956,-103.68187889239132,227.66445304571795
7157,0.2875266375769187,0.084768609129821,0.21782505911023306,0.09325645845167387,-66.0819166505164,142.31418093150046,0.2731952525615955,0.1937602105348055,0.0941453179852171,-65.88054690957564,146.98661526485276,0.2690725310880343,0.06560596482145648,0.6528863564736525,-67.01295589664545,149.25143323899238,0.36635173734194537,0.23090333025099904,0.06653820268092478,0.6545732976481982,-66.70299237374365,153.7066800084226
